Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2019-12-23,H (Mar 2020),16.7,16.9,16.62,16.75,16.775,0.05,16089,0,43966
2019-12-24,H (Mar 2020),16.73,16.88,16.7,16.75,16.725,-0.05,8183,0,43821
2019-12-26,H (Mar 2020),16.8,16.85,16.67,16.82,16.775,0.05,7103,0,44888
2019-12-27,H (Mar 2020),16.85,17.23,16.7,17.13,17.175,0.4,13554,0,46500
2019-12-30,H (Mar 2020),17.1,17.55,17.0,17.45,17.525,0.35,12943,0,47327
2019-12-31,H (Mar 2020),17.45,17.62,16.9,16.91,16.925,-0.6,14096,0,47402
2020-01-02,H (Mar 2020),16.95,17.0,16.36,16.5,16.525,-0.4,32614,0,50689
2020-01-03,H (Mar 2020),16.49,17.41,16.45,16.87,16.875,0.35,34879,0,54147
2020-01-06,H (Mar 2020),17.05,17.33,16.76,16.9,16.875,0.0,22026,0,53321
2020-01-07,H (Mar 2020),16.9,17.03,16.7,16.95,16.825,-0.05,18365,0,53318
2020-01-08,H (Mar 2020),17.0,18.1,16.32,16.45,16.425,-0.4,35989,0,53752
2020-01-09,H (Mar 2020),16.43,16.45,16.1,16.14,16.125,-0.3,23241,0,52957
2020-01-10,H (Mar 2020),16.15,16.2,15.9,16.04,16.075,-0.05,27138,0,54792
2020-01-13,H (Mar 2020),16.01,16.01,15.73,15.8,15.775,-0.3,20720,0,58591
2020-01-14,H (Mar 2020),15.75,15.92,15.6,15.66,15.675,-0.1,26455,0,57499
2020-01-15,H (Mar 2020),15.65,15.75,15.5,15.55,15.575,-0.1,24106,0,61971
2020-01-16,H (Mar 2020),15.57,15.6,15.26,15.37,15.375,-0.2,23150,0,64586
2020-01-17,H (Mar 2020),15.32,15.6,15.28,15.37,15.375,0.0,36006,0,69755
2020-01-21,H (Mar 2020),15.37,15.65,15.24,15.55,15.525,0.15,44065,0,75029
2020-01-22,H (Mar 2020),15.5,15.8,15.22,15.75,15.725,0.2,92710,0,82155
2020-01-23,H (Mar 2020),15.75,16.06,15.55,15.63,15.675,-0.05,64009,13,85637
2020-01-24,H (Mar 2020),15.62,16.5,15.4,16.26,16.225,0.55,113654,85,89929
2020-01-27,H (Mar 2020),16.6,17.35,16.5,17.3,17.325,1.1,121186,651,100027
2020-01-28,H (Mar 2020),17.32,17.32,16.59,16.63,16.825,-0.5,104875,211,107508
2020-01-29,H (Mar 2020),16.65,16.9,16.39,16.8,16.775,-0.05,85580,0,113065
2020-01-30,H (Mar 2020),16.75,17.5,16.32,16.37,16.425,-0.35,98383,32,121571
2020-01-31,H (Mar 2020),16.4,18.35,16.26,17.8,17.725,1.3,140711,1178,135742
2020-02-03,H (Mar 2020),17.85,17.85,17.0,17.41,17.425,-0.3,114742,707,151056
2020-02-04,H (Mar 2020),17.42,17.57,16.35,16.55,16.525,-0.9,90688,71,151475
2020-02-05,H (Mar 2020),16.55,16.8,15.97,16.1,16.125,-0.4,90853,1382,157465
2020-02-06,H (Mar 2020),16.08,16.25,15.81,15.9,15.975,-0.15,86983,0,173088
2020-02-07,H (Mar 2020),15.95,16.55,15.9,16.27,16.225,0.25,90198,240,180584
2020-02-10,H (Mar 2020),16.25,16.62,15.85,15.98,15.975,-0.25,79949,171,188058
2020-02-11,H (Mar 2020),16.0,16.07,15.65,15.9,15.925,-0.05,88066,74,194201
2020-02-12,H (Mar 2020),15.95,15.98,15.2,15.27,15.325,-0.6,103254,473,198777
2020-02-13,H (Mar 2020),15.3,16.2,15.25,15.56,15.575,0.25,91210,0,209570
2020-02-14,H (Mar 2020),15.55,15.75,15.35,15.4,15.425,-0.15,75728,1447,219580
2020-02-18,H (Mar 2020),15.4,16.0,15.0,15.8,15.825,0.4,150658,31,232971
2020-02-19,H (Mar 2020),15.8,15.8,15.3,15.39,15.375,-0.45,95573,1614,224565
2020-02-20,H (Mar 2020),15.35,16.6,15.25,16.2,16.075,0.7,182698,475,218534
2020-02-21,H (Mar 2020),16.2,17.55,16.13,17.05,16.925,0.85,217234,3424,217530
2020-02-24,H (Mar 2020),17.9,20.7,17.85,20.15,20.075,3.15,386934,7533,233328
2020-02-25,H (Mar 2020),20.3,23.15,18.85,21.95,22.225,2.15,419935,10268,210503
2020-02-26,H (Mar 2020),22.0,23.25,20.88,22.45,22.325,0.1,311932,917,192883
2020-02-27,H (Mar 2020),22.5,26.75,22.05,26.6,26.275,3.95,404373,9753,202794
2020-02-28,H (Mar 2020),26.65,30.05,25.69,26.1,26.325,0.05,407721,5574,192263
2020-03-02,H (Mar 2020),29.05,30.2,24.8,26.15,26.275,-0.05,261145,266,171998
2020-03-03,H (Mar 2020),26.05,29.95,24.6,29.3,29.175,2.9,249564,930,169220
2020-03-04,H (Mar 2020),29.3,29.7,26.6,27.5,27.425,-1.75,156139,845,158520
2020-03-05,H (Mar 2020),27.4,33.25,27.3,31.7,31.875,4.45,210107,528,154911
2020-03-06,H (Mar 2020),31.85,40.15,31.2,36.17,35.775,3.9,253940,2078,145767
2020-03-09,H (Mar 2020),38.9,53.15,38.75,45.65,44.375,8.6,188225,18,134442
2020-03-10,H (Mar 2020),45.8,47.65,37.25,41.56,41.825,-2.55,150382,210,123831
2020-03-11,H (Mar 2020),42.05,48.8,41.95,46.95,46.35,4.525,137401,0,116779
2020-03-12,H (Mar 2020),48.1,60.45,45.25,59.95,58.3,11.95,148170,75,96501
2020-03-13,H (Mar 2020),60.4,65.0,50.9,54.45,53.425,-4.875,119572,1000,87710
2020-03-16,H (Mar 2020),54.0,76.25,54.0,72.05,72.625,19.2,73205,178,75724
2020-03-17,H (Mar 2020),72.5,79.05,64.9,70.55,68.825,-3.8,72592,18,65191
2020-03-18,H (Mar 2020),70.55,82.0,70.25,81.95,69.76,0.935,902,0,61878
