,Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
111,2017-09-29,F (Jan 2018),14.89,14.97,14.7,14.77,14.775,-0.1,9334,0,49873
112,2017-10-02,F (Jan 2018),14.8,14.8,14.48,14.53,14.525,-0.25,7584,0,50314
113,2017-10-03,F (Jan 2018),14.54,14.54,14.37,14.5,14.475,-0.05,11204,0,51066
114,2017-10-04,F (Jan 2018),14.5,14.55,14.45,14.47,14.475,0.0,8478,0,50796
115,2017-10-05,F (Jan 2018),14.46,14.5,14.2,14.2,14.225,-0.25,7061,0,52316
116,2017-10-06,F (Jan 2018),14.22,14.45,14.2,14.3,14.325,0.1,8431,0,52706
117,2017-10-09,F (Jan 2018),14.35,14.55,14.22,14.4,14.425,0.1,8089,0,53308
118,2017-10-10,F (Jan 2018),14.42,14.53,14.25,14.25,14.275,-0.15,12644,0,53126
119,2017-10-11,F (Jan 2018),14.25,14.33,14.0,14.1,14.075,-0.2,14555,88,53128
120,2017-10-12,F (Jan 2018),14.08,14.18,13.9,14.06,14.075,0.0,13187,0,52370
121,2017-10-13,F (Jan 2018),14.05,14.07,13.75,13.85,13.875,-0.2,19633,0,55693
122,2017-10-16,F (Jan 2018),13.88,13.88,13.6,13.63,13.625,-0.25,18114,0,58729
123,2017-10-17,F (Jan 2018),13.6,13.7,13.5,13.6,13.625,0.0,27261,0,62846
124,2017-10-18,F (Jan 2018),13.65,13.65,13.4,13.55,13.525,-0.1,21749,0,63515
125,2017-10-19,F (Jan 2018),13.5,14.08,13.35,13.4,13.375,-0.15,24549,0,62950
126,2017-10-20,F (Jan 2018),13.4,13.43,13.2,13.27,13.275,-0.1,14391,0,64919
127,2017-10-23,F (Jan 2018),13.3,13.65,13.2,13.64,13.625,0.35,20399,0,65557
128,2017-10-24,F (Jan 2018),13.6,13.65,13.35,13.59,13.575,-0.05,27567,0,67655
129,2017-10-25,F (Jan 2018),13.6,14.3,13.5,13.66,13.675,0.05,48905,0,71756
130,2017-10-26,F (Jan 2018),13.7,13.81,13.55,13.72,13.725,0.05,25444,0,76299
131,2017-10-27,F (Jan 2018),13.68,13.75,13.25,13.35,13.325,-0.35,28638,0,76504
132,2017-10-30,F (Jan 2018),13.34,13.53,13.2,13.37,13.375,0.05,28118,0,81089
133,2017-10-31,F (Jan 2018),13.35,13.4,13.18,13.27,13.225,-0.15,22702,0,82291
134,2017-11-01,F (Jan 2018),13.2,13.4,13.1,13.32,13.325,0.1,27881,0,86308
135,2017-11-02,F (Jan 2018),13.33,13.6,13.25,13.4,13.425,0.1,27804,0,86753
136,2017-11-03,F (Jan 2018),13.4,13.5,13.25,13.49,13.475,0.15,24235,0,85516
137,2017-11-06,F (Jan 2018),13.5,13.7,13.34,13.35,13.375,-0.1,28243,0,90271
138,2017-11-07,F (Jan 2018),13.37,13.62,13.3,13.48,13.475,0.1,48833,0,94002
139,2017-11-08,F (Jan 2018),13.45,13.68,13.3,13.49,13.475,0.0,37921,0,100733
140,2017-11-09,F (Jan 2018),13.5,14.09,13.42,13.5,13.525,0.05,83261,0,113726
141,2017-11-10,F (Jan 2018),13.55,13.95,13.52,13.81,13.825,0.3,43066,0,110932
142,2017-11-13,F (Jan 2018),13.8,14.1,13.65,13.92,13.925,0.1,37120,0,111504
143,2017-11-14,F (Jan 2018),13.92,14.3,13.9,13.99,14.0,0.075,61539,0,111035
144,2017-11-15,F (Jan 2018),14.03,14.7,14.0,14.33,14.325,0.325,96051,0,118596
145,2017-11-16,F (Jan 2018),14.35,14.43,13.8,13.95,13.975,-0.35,73272,0,128394
146,2017-11-17,F (Jan 2018),13.95,14.04,13.7,13.85,13.875,-0.1,64213,0,136667
147,2017-11-20,F (Jan 2018),13.9,14.05,13.35,13.4,13.425,-0.45,49588,0,146774
148,2017-11-21,F (Jan 2018),13.45,13.45,12.9,12.95,12.975,-0.45,50492,0,157319
149,2017-11-22,F (Jan 2018),13.0,13.03,12.8,12.85,12.875,-0.1,42262,0,165325
150,2017-11-24,F (Jan 2018),12.9,13.06,12.75,12.83,12.825,-0.05,27157,0,172415
151,2017-11-27,F (Jan 2018),12.85,13.0,12.75,12.86,12.875,0.05,40965,0,173770
152,2017-11-28,F (Jan 2018),12.85,12.95,12.7,12.7,12.725,-0.15,60599,0,181318
153,2017-11-29,F (Jan 2018),12.75,13.05,12.7,12.94,12.925,0.2,71037,0,187953
154,2017-11-30,F (Jan 2018),12.9,13.1,12.75,13.05,13.025,0.1,88275,0,198227
155,2017-12-01,F (Jan 2018),13.0,14.28,12.95,13.3,13.275,0.25,213128,0,206973
156,2017-12-04,F (Jan 2018),13.1,13.3,12.65,13.2,13.225,-0.05,143389,0,219926
157,2017-12-05,F (Jan 2018),13.25,13.3,12.8,13.17,13.175,-0.05,110064,0,230014
158,2017-12-06,F (Jan 2018),13.15,13.4,13.0,13.06,13.075,-0.1,90266,0,238220
159,2017-12-07,F (Jan 2018),13.1,13.11,12.65,12.66,12.675,-0.4,98682,127,247668
160,2017-12-08,F (Jan 2018),12.67,12.7,12.3,12.3,12.325,-0.35,122137,0,268498
161,2017-12-11,F (Jan 2018),12.3,12.39,11.9,11.96,11.975,-0.35,91276,0,281415
162,2017-12-12,F (Jan 2018),11.95,12.05,11.85,11.95,11.975,0.0,89052,854,296364
163,2017-12-13,F (Jan 2018),11.97,12.2,11.85,11.98,11.975,0.0,91362,796,314303
164,2017-12-14,F (Jan 2018),11.97,12.1,11.8,11.85,11.875,-0.1,105583,0,314074
165,2017-12-15,F (Jan 2018),11.9,11.97,11.4,11.45,11.475,-0.5,122222,0,314011
166,2017-12-18,F (Jan 2018),11.45,11.55,11.2,11.33,11.325,-0.15,127770,1076,334068
167,2017-12-19,F (Jan 2018),11.3,11.55,11.25,11.3,11.325,0.0,122058,0,348344
168,2017-12-20,F (Jan 2018),11.34,11.45,11.1,11.43,11.425,0.1,132406,0,334822
169,2017-12-21,F (Jan 2018),11.43,11.5,11.2,11.2,11.225,-0.2,110003,0,318797
170,2017-12-22,F (Jan 2018),11.25,11.45,11.15,11.4,11.425,0.2,99881,528,299874
171,2017-12-26,F (Jan 2018),11.4,11.5,11.2,11.33,11.325,-0.1,66608,0,290364
172,2017-12-27,F (Jan 2018),11.35,11.45,11.15,11.33,11.325,0.0,84562,0,279922
173,2017-12-28,F (Jan 2018),11.35,11.4,11.15,11.24,11.225,-0.1,59185,0,271642
174,2017-12-29,F (Jan 2018),11.24,11.6,11.1,11.45,11.475,0.25,87608,378,263749
175,2018-01-02,F (Jan 2018),11.45,11.6,10.85,10.9,10.875,-0.6,112066,0,252783
176,2018-01-03,F (Jan 2018),10.9,10.9,10.6,10.7,10.675,-0.2,116783,0,245691
177,2018-01-04,F (Jan 2018),10.69,10.8,10.5,10.6,10.575,-0.1,103955,0,242601
178,2018-01-05,F (Jan 2018),10.58,10.7,10.4,10.5,10.475,-0.1,81336,0,225419
179,2018-01-08,F (Jan 2018),10.55,10.65,10.4,10.49,10.475,0.0,79055,0,190494
180,2018-01-09,F (Jan 2018),10.49,10.7,10.35,10.69,10.675,0.2,132392,186,168671
181,2018-01-10,F (Jan 2018),10.7,11.05,10.5,10.6,10.575,-0.1,132098,0,152658
182,2018-01-11,F (Jan 2018),10.58,10.65,10.45,10.5,10.475,-0.1,86708,0,134550
183,2018-01-12,F (Jan 2018),10.5,10.85,10.4,10.6,10.575,0.1,151338,0,96060
184,2018-01-16,F (Jan 2018),10.6,12.25,10.35,11.77,11.775,1.2,174822,18,58182
185,2018-01-17,F (Jan 2018),11.8,11.95,11.4,11.95,12.61,0.835,8948,0,50946
