,Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
110,2018-01-29,K (May 2018),14.25,14.7,14.21,14.68,14.675,0.45,19010,0,44648
111,2018-01-30,K (May 2018),14.7,15.21,14.68,14.85,14.875,0.2,18824,0,44988
112,2018-01-31,K (May 2018),14.89,14.96,14.5,14.55,14.575,-0.3,13905,0,43862
113,2018-02-01,K (May 2018),14.59,14.81,14.13,14.4,14.375,-0.2,18871,0,42064
114,2018-02-02,K (May 2018),14.4,15.35,14.12,15.29,15.275,0.9,23865,0,44090
115,2018-02-05,K (May 2018),15.31,24.25,14.95,24.1,20.95,5.675,59957,0,50540
116,2018-02-06,K (May 2018),21.84,23.25,17.8,19.33,19.225,-1.725,63435,0,42479
117,2018-02-07,K (May 2018),19.0,19.28,17.55,18.7,18.725,-0.5,49543,0,36803
118,2018-02-08,K (May 2018),18.52,20.51,18.25,19.8,19.85,1.125,42259,0,37913
119,2018-02-09,K (May 2018),19.7,20.95,18.4,18.4,18.525,-1.325,32989,0,38260
120,2018-02-12,K (May 2018),18.4,19.05,18.1,18.5,18.475,-0.05,23957,0,37455
121,2018-02-13,K (May 2018),18.45,19.16,18.4,18.6,18.6,0.125,16934,0,36270
122,2018-02-14,K (May 2018),18.58,19.3,17.8,17.85,17.825,-0.775,30686,0,37935
123,2018-02-15,K (May 2018),17.85,17.98,17.25,17.32,17.325,-0.5,26165,0,36472
124,2018-02-16,K (May 2018),17.32,17.62,16.98,17.37,17.375,0.05,20319,0,37314
125,2018-02-20,K (May 2018),17.25,18.02,17.1,17.72,17.725,0.35,18663,0,37708
126,2018-02-21,K (May 2018),17.75,18.22,17.18,17.96,17.975,0.25,19310,0,38012
127,2018-02-22,K (May 2018),17.95,18.43,17.48,17.56,17.575,-0.4,13331,0,37613
128,2018-02-23,K (May 2018),17.58,17.67,16.8,16.95,16.925,-0.65,14372,0,37936
129,2018-02-26,K (May 2018),16.6,16.95,16.3,16.31,16.35,-0.575,10684,0,37274
130,2018-02-27,K (May 2018),16.29,17.5,16.29,17.1,17.125,0.775,21161,0,36162
131,2018-02-28,K (May 2018),17.2,17.95,16.91,17.7,17.675,0.55,21900,0,35958
132,2018-03-01,K (May 2018),17.75,19.01,17.58,18.35,18.375,0.7,35068,0,36851
133,2018-03-02,K (May 2018),18.35,19.42,18.0,18.1,18.125,-0.25,27522,0,34715
134,2018-03-05,K (May 2018),18.35,18.75,17.65,17.8,17.75,-0.375,16023,0,34865
135,2018-03-06,K (May 2018),17.76,18.3,17.53,17.95,17.975,0.225,12366,0,36046
136,2018-03-07,K (May 2018),18.35,18.86,17.81,17.88,17.825,-0.15,15399,0,36603
137,2018-03-08,K (May 2018),17.91,18.01,17.45,17.55,17.525,-0.3,21010,0,36664
138,2018-03-09,K (May 2018),17.55,17.68,16.5,16.62,16.675,-0.85,21145,0,37661
139,2018-03-12,K (May 2018),16.65,17.12,16.45,16.95,16.975,0.3,14822,0,38077
140,2018-03-13,K (May 2018),16.95,17.4,16.65,17.25,17.225,0.25,26247,0,41044
141,2018-03-14,K (May 2018),17.25,17.75,16.9,17.51,17.525,0.3,24633,0,42215
142,2018-03-15,K (May 2018),17.49,17.75,17.0,17.1,17.125,-0.4,18334,0,43356
143,2018-03-16,K (May 2018),17.05,17.25,16.61,16.78,16.825,-0.3,25845,0,46153
144,2018-03-19,K (May 2018),16.79,18.25,16.79,17.55,17.475,0.65,41798,0,49280
145,2018-03-20,K (May 2018),17.6,17.9,17.35,17.5,17.475,0.0,34037,0,53588
146,2018-03-21,K (May 2018),17.45,17.67,16.62,17.33,17.325,-0.15,69668,0,61131
147,2018-03-22,K (May 2018),17.3,18.87,17.08,18.45,18.425,1.1,119180,0,70126
148,2018-03-23,K (May 2018),18.5,19.7,18.06,19.34,19.325,0.9,117600,0,79170
149,2018-03-26,K (May 2018),19.43,19.55,18.2,18.6,18.625,-0.7,81907,280,79863
150,2018-03-27,K (May 2018),18.6,19.97,18.36,19.6,19.525,0.9,83444,0,85494
151,2018-03-28,K (May 2018),19.65,20.42,19.15,19.87,19.875,0.35,96121,280,90457
152,2018-03-29,K (May 2018),19.8,19.96,18.8,19.21,19.225,-0.65,87434,250,92738
153,2018-04-02,K (May 2018),19.15,20.87,19.0,19.9,20.025,0.8,105294,0,99595
154,2018-04-03,K (May 2018),19.9,20.3,19.6,19.8,19.675,-0.35,102990,625,106390
155,2018-04-04,K (May 2018),19.8,21.02,19.15,19.25,19.225,-0.45,96164,0,112454
156,2018-04-05,K (May 2018),19.27,19.35,18.65,18.7,18.675,-0.55,79742,990,116829
157,2018-04-06,K (May 2018),18.75,20.45,18.67,19.6,19.525,0.85,120074,275,125933
158,2018-04-09,K (May 2018),19.5,19.9,19.15,19.8,19.825,0.3,90800,0,129399
159,2018-04-10,K (May 2018),19.8,20.08,19.12,19.5,19.425,-0.4,99029,1250,134484
160,2018-04-11,K (May 2018),19.55,19.9,19.22,19.45,19.475,0.05,89665,0,141526
161,2018-04-12,K (May 2018),19.4,19.61,18.6,18.7,18.725,-0.75,95963,15,145914
162,2018-04-13,K (May 2018),18.65,19.0,18.0,18.1,18.125,-0.6,121081,426,162182
163,2018-04-16,K (May 2018),17.85,18.05,17.15,17.35,17.275,-0.85,119064,5373,167756
164,2018-04-17,K (May 2018),17.4,17.45,15.95,16.4,16.375,-0.9,168960,5211,179537
165,2018-04-18,K (May 2018),16.4,17.2,16.05,16.4,16.425,0.05,150677,1481,164747
166,2018-04-19,K (May 2018),16.25,17.15,16.25,16.6,16.575,0.15,103862,240,160086
167,2018-04-20,K (May 2018),16.55,17.3,16.3,17.05,17.025,0.45,134877,210,154875
168,2018-04-23,K (May 2018),16.87,17.3,16.45,16.9,16.825,-0.2,89949,300,156121
169,2018-04-24,K (May 2018),16.85,18.51,16.2,17.7,17.675,0.85,187556,0,152532
170,2018-04-25,K (May 2018),17.75,18.62,17.42,17.6,17.725,0.05,140131,500,153086
171,2018-04-26,K (May 2018),17.5,17.9,16.77,16.9,16.875,-0.85,108464,28,147274
172,2018-04-27,K (May 2018),16.9,17.35,16.35,16.35,16.425,-0.45,114257,198,147262
173,2018-04-30,K (May 2018),16.35,16.76,16.0,16.75,16.625,0.2,118237,2592,134455
174,2018-05-01,K (May 2018),16.75,17.15,16.15,16.2,16.275,-0.35,106548,0,130263
175,2018-05-02,K (May 2018),16.25,16.7,15.7,16.55,16.625,0.35,103977,518,121887
176,2018-05-03,K (May 2018),16.6,18.0,16.25,16.55,16.525,-0.1,149486,0,111382
177,2018-05-04,K (May 2018),16.55,17.2,15.85,15.85,15.875,-0.65,116498,311,110951
178,2018-05-07,K (May 2018),15.85,16.01,15.55,15.7,15.725,-0.15,72491,227,106716
179,2018-05-08,K (May 2018),15.7,16.2,15.65,15.8,15.775,0.05,81576,60,96181
180,2018-05-09,K (May 2018),15.8,15.95,14.7,14.82,14.825,-0.95,97902,888,88750
181,2018-05-10,K (May 2018),14.83,14.97,13.9,14.25,14.175,-0.65,96836,420,76043
182,2018-05-11,K (May 2018),14.2,14.32,13.65,13.73,13.675,-0.5,71975,132,71972
183,2018-05-14,K (May 2018),13.65,13.7,13.05,13.42,13.375,-0.3,75266,21,57298
184,2018-05-15,K (May 2018),13.45,15.1,13.33,14.86,14.875,1.5,106617,0,41223
185,2018-05-16,K (May 2018),14.9,15.05,14.5,14.5,13.79,-1.085,1945,0,39958
